filepath,digits,indexnum,errornumrandomgroup1,errornumrandomgroup2,errornumrandomgroup3
hsf_4/f2466_76/d2466_76/d2466_76_00078.png,8,3703,1,0,0
hsf_4/f2466_76/d2466_76/d2466_76_00099.png,9,3707,4,10,10
hsf_4/f2466_76/d2466_76/d2466_76_00022.png,9,3718,0,0,5
hsf_4/f2535_60/d2535_60/d2535_60_00060.png,8,3751,6,7,10
hsf_4/f2535_60/d2535_60/d2535_60_00056.png,8,3772,3,5,4
hsf_4/f2535_60/d2535_60/d2535_60_00031.png,5,3798,5,8,10
hsf_4/f2535_60/d2535_60/d2535_60_00011.png,3,3809,5,10,10
hsf_4/f2535_60/d2535_60/d2535_60_00119.png,4,3832,4,4,3
hsf_4/f2535_60/d2535_60/d2535_60_00048.png,3,3839,0,1,1
hsf_4/f2497_54/d2497_54/d2497_54_00062.png,8,3955,7,3,1
hsf_4/f2497_54/d2497_54/d2497_54_00036.png,5,3957,3,9,9
hsf_4/f2497_54/d2497_54/d2497_54_00123.png,4,4034,1,0,0
hsf_4/f2497_54/d2497_54/d2497_54_00111.png,7,4038,2,0,0
hsf_4/f2497_54/d2497_54/d2497_54_00079.png,7,4040,1,0,0
hsf_4/f2497_54/d2497_54/d2497_54_00120.png,1,4045,0,0,3
hsf_4/f2497_54/d2497_54/d2497_54_00098.png,9,4052,0,0,1
hsf_4/f2497_54/d2497_54/d2497_54_00097.png,8,4073,1,0,0
hsf_4/f2119_56/d2119_56/d2119_56_00065.png,2,4092,0,1,0
hsf_4/f2119_56/d2119_56/d2119_56_00075.png,5,4110,0,1,0
hsf_4/f2119_56/d2119_56/d2119_56_00078.png,8,4183,1,0,0
hsf_4/f2326_83/d2326_83/d2326_83_00007.png,5,4221,1,0,0
hsf_4/f2326_83/d2326_83/d2326_83_00072.png,8,4241,4,2,3
hsf_4/f2326_83/d2326_83/d2326_83_00061.png,5,4252,0,1,0
hsf_4/f2556_97/d2556_97/d2556_97_00024.png,4,4342,2,10,10
hsf_4/f2556_97/d2556_97/d2556_97_00009.png,3,4346,4,7,10
hsf_4/f2556_97/d2556_97/d2556_97_00073.png,4,4358,0,0,1
hsf_4/f2556_97/d2556_97/d2556_97_00026.png,5,4365,0,3,2
hsf_4/f2556_97/d2556_97/d2556_97_00105.png,5,4373,0,0,1
hsf_4/f2556_97/d2556_97/d2556_97_00110.png,9,4413,1,0,0
hsf_4/f2556_97/d2556_97/d2556_97_00027.png,6,4415,0,1,7
hsf_4/f2556_97/d2556_97/d2556_97_00019.png,6,4437,0,2,1
hsf_4/f2556_97/d2556_97/d2556_97_00022.png,6,4446,1,0,0
hsf_4/f2564_59/d2564_59/d2564_59_00078.png,9,4450,1,0,0
hsf_4/f2564_59/d2564_59/d2564_59_00081.png,2,4453,1,7,10
hsf_4/f2564_59/d2564_59/d2564_59_00060.png,2,4454,2,5,10
hsf_4/f2564_59/d2564_59/d2564_59_00009.png,5,4455,2,8,10
hsf_4/f2564_59/d2564_59/d2564_59_00005.png,4,4456,6,6,3
hsf_4/f2564_59/d2564_59/d2564_59_00008.png,3,4457,8,10,10
hsf_4/f2564_59/d2564_59/d2564_59_00070.png,5,4458,9,10,10
hsf_4/f2564_59/d2564_59/d2564_59_00028.png,0,4460,2,3,8
hsf_4/f2564_59/d2564_59/d2564_59_00071.png,2,4465,6,10,10
hsf_4/f2564_59/d2564_59/d2564_59_00019.png,2,4466,1,1,1
hsf_4/f2564_59/d2564_59/d2564_59_00032.png,5,4467,6,9,10
hsf_4/f2564_59/d2564_59/d2564_59_00022.png,5,4471,0,5,10
hsf_4/f2564_59/d2564_59/d2564_59_00097.png,5,4472,4,4,7
hsf_4/f2564_59/d2564_59/d2564_59_00043.png,1,4476,1,9,10
hsf_4/f2564_59/d2564_59/d2564_59_00051.png,3,4478,9,10,10
hsf_4/f2564_59/d2564_59/d2564_59_00066.png,5,4479,0,2,2
hsf_4/f2564_59/d2564_59/d2564_59_00055.png,1,4482,6,10,10
hsf_4/f2564_59/d2564_59/d2564_59_00091.png,1,4487,5,10,10
hsf_4/f2564_59/d2564_59/d2564_59_00014.png,5,4490,1,2,5
hsf_4/f2564_59/d2564_59/d2564_59_00050.png,4,4494,1,2,1
hsf_4/f2564_59/d2564_59/d2564_59_00004.png,1,4499,9,10,10
hsf_4/f2564_59/d2564_59/d2564_59_00031.png,4,4501,8,9,10
hsf_4/f2564_59/d2564_59/d2564_59_00095.png,7,4502,3,0,1
hsf_4/f2564_59/d2564_59/d2564_59_00094.png,8,4505,0,1,0
hsf_4/f2564_59/d2564_59/d2564_59_00021.png,4,4509,2,4,3
hsf_4/f2564_59/d2564_59/d2564_59_00063.png,2,4511,1,6,10
hsf_4/f2564_59/d2564_59/d2564_59_00023.png,6,4513,1,0,0
hsf_4/f2564_59/d2564_59/d2564_59_00013.png,4,4515,7,9,8
hsf_4/f2564_59/d2564_59/d2564_59_00088.png,2,4517,2,1,0
hsf_4/f2564_59/d2564_59/d2564_59_00041.png,1,4519,0,4,6
hsf_4/f2564_59/d2564_59/d2564_59_00080.png,6,4522,1,1,1
hsf_4/f2564_59/d2564_59/d2564_59_00101.png,3,4523,5,6,7
hsf_4/f2564_59/d2564_59/d2564_59_00047.png,8,4524,6,9,10
hsf_4/f2564_59/d2564_59/d2564_59_00103.png,5,4527,0,2,3
hsf_4/f2564_59/d2564_59/d2564_59_00096.png,9,4531,1,1,4
hsf_4/f2564_59/d2564_59/d2564_59_00064.png,3,4532,0,1,3
hsf_4/f2564_59/d2564_59/d2564_59_00040.png,4,4533,6,7,6
hsf_4/f2564_59/d2564_59/d2564_59_00030.png,3,4534,0,1,6
hsf_4/f2564_59/d2564_59/d2564_59_00017.png,1,4542,1,4,5
hsf_4/f2564_59/d2564_59/d2564_59_00085.png,7,4546,7,6,7
hsf_4/f2564_59/d2564_59/d2564_59_00003.png,8,4547,6,0,0
hsf_4/f2564_59/d2564_59/d2564_59_00048.png,4,4548,8,9,7
hsf_4/f2564_59/d2564_59/d2564_59_00089.png,4,4550,1,0,0
hsf_4/f2554_55/d2554_55/d2554_55_00009.png,2,4561,0,2,1
hsf_4/f2554_55/d2554_55/d2554_55_00037.png,5,4574,0,1,0
hsf_4/f2554_55/d2554_55/d2554_55_00007.png,3,4590,0,6,10
hsf_4/f2554_55/d2554_55/d2554_55_00070.png,2,4595,1,1,0
hsf_4/f2554_55/d2554_55/d2554_55_00088.png,5,4599,0,1,0
hsf_4/f2554_55/d2554_55/d2554_55_00056.png,2,4610,8,7,6
hsf_4/f2554_55/d2554_55/d2554_55_00026.png,5,4632,0,1,0
hsf_4/f2554_55/d2554_55/d2554_55_00051.png,4,4655,1,0,0
hsf_4/f2554_55/d2554_55/d2554_55_00043.png,3,4658,0,3,2
hsf_4/f2554_55/d2554_55/d2554_55_00057.png,1,4665,0,3,5
hsf_4/f2250_52/d2250_52/d2250_52_00065.png,5,4674,0,1,0
hsf_4/f2250_52/d2250_52/d2250_52_00081.png,4,4679,7,10,10
hsf_4/f2250_52/d2250_52/d2250_52_00023.png,2,4680,0,1,3
hsf_4/f2250_52/d2250_52/d2250_52_00053.png,6,4693,5,10,10
hsf_4/f2250_52/d2250_52/d2250_52_00051.png,9,4694,0,1,6
hsf_4/f2250_52/d2250_52/d2250_52_00113.png,1,4697,3,8,10
hsf_4/f2250_52/d2250_52/d2250_52_00006.png,4,4703,7,10,10
hsf_4/f2250_52/d2250_52/d2250_52_00010.png,5,4704,0,6,10
hsf_4/f2250_52/d2250_52/d2250_52_00117.png,6,4717,4,10,10
hsf_4/f2250_52/d2250_52/d2250_52_00049.png,9,4718,7,10,10
hsf_4/f2250_52/d2250_52/d2250_52_00044.png,7,4720,7,4,7
hsf_4/f2250_52/d2250_52/d2250_52_00052.png,9,4724,0,0,1
hsf_4/f2250_52/d2250_52/d2250_52_00084.png,4,4726,1,8,10
hsf_4/f2250_52/d2250_52/d2250_52_00082.png,7,4727,1,0,0
hsf_4/f2250_52/d2250_52/d2250_52_00039.png,6,4735,1,1,4
hsf_4/f2250_52/d2250_52/d2250_52_00076.png,5,4740,9,10,10
hsf_4/f2250_52/d2250_52/d2250_52_00028.png,4,4743,6,10,10
hsf_4/f2250_52/d2250_52/d2250_52_00007.png,5,4748,3,6,10
hsf_4/f2250_52/d2250_52/d2250_52_00087.png,7,4753,2,0,4
hsf_4/f2250_52/d2250_52/d2250_52_00055.png,5,4757,0,1,1
hsf_4/f2250_52/d2250_52/d2250_52_00063.png,1,4759,1,0,4
hsf_4/f2250_52/d2250_52/d2250_52_00056.png,4,4765,0,0,1
hsf_4/f2250_52/d2250_52/d2250_52_00054.png,4,4773,0,0,1
hsf_4/f2250_52/d2250_52/d2250_52_00036.png,1,4775,0,2,7
hsf_4/f2250_52/d2250_52/d2250_52_00108.png,3,4778,9,10,9
hsf_4/f2250_52/d2250_52/d2250_52_00080.png,4,4786,2,6,8
hsf_4/f2231_55/d2231_55/d2231_55_00063.png,3,4792,5,10,10
hsf_4/f2231_55/d2231_55/d2231_55_00048.png,8,4816,0,0,1
hsf_4/f2231_55/d2231_55/d2231_55_00096.png,3,4830,5,10,10
hsf_4/f2231_55/d2231_55/d2231_55_00020.png,3,4835,0,1,0
hsf_4/f2231_55/d2231_55/d2231_55_00042.png,8,4845,1,3,5
hsf_4/f2231_55/d2231_55/d2231_55_00100.png,6,4848,1,0,0
hsf_4/f2231_55/d2231_55/d2231_55_00027.png,0,4861,1,0,0
hsf_4/f2231_55/d2231_55/d2231_55_00057.png,8,4865,3,5,5
hsf_4/f2231_55/d2231_55/d2231_55_00098.png,8,4899,1,0,0
hsf_4/f2231_55/d2231_55/d2231_55_00107.png,3,4900,0,1,0
hsf_4/f2348_56/d2348_56/d2348_56_00029.png,3,4925,7,10,9
hsf_4/f2348_56/d2348_56/d2348_56_00016.png,0,4954,1,0,0
hsf_4/f2348_56/d2348_56/d2348_56_00056.png,5,4957,2,1,3
hsf_4/f2348_56/d2348_56/d2348_56_00091.png,7,4974,0,2,5
hsf_4/f2348_56/d2348_56/d2348_56_00076.png,5,5015,1,2,1
hsf_4/f2348_56/d2348_56/d2348_56_00115.png,4,5016,0,0,7
hsf_4/f2405_90/d2405_90/d2405_90_00113.png,2,5033,6,7,6
hsf_4/f2405_90/d2405_90/d2405_90_00062.png,0,5035,1,2,2
hsf_4/f2405_90/d2405_90/d2405_90_00040.png,7,5036,4,10,10
hsf_4/f2405_90/d2405_90/d2405_90_00009.png,9,5045,1,0,0
hsf_4/f2405_90/d2405_90/d2405_90_00072.png,7,5046,0,4,4
hsf_4/f2405_90/d2405_90/d2405_90_00090.png,5,5076,4,8,4
hsf_4/f2405_90/d2405_90/d2405_90_00069.png,8,5077,1,0,2
hsf_4/f2405_90/d2405_90/d2405_90_00005.png,2,5084,1,0,0
hsf_4/f2405_90/d2405_90/d2405_90_00036.png,9,5085,0,2,1
hsf_4/f2405_90/d2405_90/d2405_90_00033.png,5,5090,0,0,1
hsf_4/f2405_90/d2405_90/d2405_90_00050.png,7,5092,8,10,10
hsf_4/f2405_90/d2405_90/d2405_90_00085.png,2,5093,4,0,0
hsf_4/f2405_90/d2405_90/d2405_90_00058.png,5,5096,5,10,10
hsf_4/f2405_90/d2405_90/d2405_90_00103.png,2,5097,2,0,0
hsf_4/f2405_90/d2405_90/d2405_90_00102.png,5,5108,2,1,2
hsf_4/f2405_90/d2405_90/d2405_90_00093.png,5,5111,0,1,0
hsf_4/f2405_90/d2405_90/d2405_90_00110.png,2,5127,7,2,0
hsf_4/f2405_90/d2405_90/d2405_90_00015.png,8,5135,3,3,1
hsf_4/f2405_90/d2405_90/d2405_90_00112.png,3,5141,0,1,1
hsf_4/f2495_59/d2495_59/d2495_59_00002.png,0,5152,1,3,2
hsf_4/f2495_59/d2495_59/d2495_59_00009.png,3,5182,2,9,10
hsf_4/f2495_59/d2495_59/d2495_59_00092.png,7,5199,1,3,2
hsf_4/f2495_59/d2495_59/d2495_59_00050.png,3,5200,0,3,7
hsf_4/f2495_59/d2495_59/d2495_59_00103.png,8,5212,2,7,8
hsf_4/f2495_59/d2495_59/d2495_59_00038.png,0,5223,1,0,0
hsf_4/f2495_59/d2495_59/d2495_59_00018.png,7,5237,0,1,0
hsf_4/f2495_59/d2495_59/d2495_59_00061.png,7,5242,1,0,0
hsf_4/f2495_59/d2495_59/d2495_59_00014.png,8,5248,1,0,0
hsf_4/f2495_59/d2495_59/d2495_59_00054.png,4,5252,1,0,0
hsf_4/f2495_59/d2495_59/d2495_59_00087.png,3,5256,0,5,8
hsf_4/f2495_59/d2495_59/d2495_59_00060.png,8,5268,2,0,3
hsf_4/f2495_59/d2495_59/d2495_59_00091.png,7,5269,0,2,6
hsf_4/f2492_72/d2492_72/d2492_72_00114.png,5,5276,0,1,8
hsf_4/f2492_72/d2492_72/d2492_72_00084.png,5,5298,1,3,5
hsf_4/f2492_72/d2492_72/d2492_72_00037.png,5,5325,0,0,4
hsf_4/f2492_72/d2492_72/d2492_72_00086.png,7,5328,0,0,1
hsf_4/f2492_72/d2492_72/d2492_72_00060.png,8,5331,1,0,1
hsf_4/f2492_72/d2492_72/d2492_72_00005.png,6,5334,2,0,0
hsf_4/f2492_72/d2492_72/d2492_72_00013.png,3,5357,1,1,6
hsf_4/f2492_72/d2492_72/d2492_72_00039.png,7,5386,1,0,0
hsf_4/f2490_91/d2490_91/d2490_91_00113.png,6,5416,0,0,2
hsf_4/f2490_91/d2490_91/d2490_91_00017.png,8,5434,3,2,3
hsf_4/f2490_91/d2490_91/d2490_91_00079.png,7,5437,1,0,1
hsf_4/f2490_91/d2490_91/d2490_91_00114.png,5,5486,9,10,9
hsf_4/f2490_91/d2490_91/d2490_91_00037.png,2,5500,9,10,10
hsf_4/f2167_65/d2167_65/d2167_65_00020.png,4,5513,7,10,10
hsf_4/f2167_65/d2167_65/d2167_65_00008.png,5,5517,0,3,3
hsf_4/f2167_65/d2167_65/d2167_65_00074.png,4,5518,2,10,10
hsf_4/f2167_65/d2167_65/d2167_65_00115.png,8,5530,1,1,6
hsf_4/f2167_65/d2167_65/d2167_65_00092.png,8,5535,2,0,0
hsf_4/f2167_65/d2167_65/d2167_65_00103.png,4,5538,9,10,10
hsf_4/f2167_65/d2167_65/d2167_65_00091.png,4,5551,1,10,10
hsf_4/f2167_65/d2167_65/d2167_65_00061.png,5,5555,1,5,9
hsf_4/f2167_65/d2167_65/d2167_65_00016.png,7,5566,1,0,0
hsf_4/f2167_65/d2167_65/d2167_65_00019.png,7,5572,1,2,0
hsf_4/f2167_65/d2167_65/d2167_65_00106.png,4,5586,0,0,8
hsf_4/f2167_65/d2167_65/d2167_65_00039.png,4,5587,6,10,10
hsf_4/f2167_65/d2167_65/d2167_65_00096.png,8,5589,1,2,4
hsf_4/f2167_65/d2167_65/d2167_65_00093.png,5,5590,1,5,7
hsf_4/f2167_65/d2167_65/d2167_65_00111.png,3,5592,5,5,6
hsf_4/f2167_65/d2167_65/d2167_65_00025.png,2,5594,1,1,0
hsf_4/f2167_65/d2167_65/d2167_65_00068.png,7,5595,1,0,0
hsf_4/f2167_65/d2167_65/d2167_65_00064.png,4,5602,6,10,10
hsf_4/f2167_65/d2167_65/d2167_65_00051.png,2,5616,5,6,4
hsf_4/f2167_65/d2167_65/d2167_65_00032.png,8,5617,1,1,0
hsf_4/f2167_65/d2167_65/d2167_65_00065.png,4,5620,6,10,10
hsf_4/f2167_65/d2167_65/d2167_65_00040.png,5,5622,1,5,10
hsf_4/f2340_80/d2340_80/d2340_80_00006.png,4,5631,4,10,10
hsf_4/f2340_80/d2340_80/d2340_80_00079.png,3,5633,0,1,3
hsf_4/f2340_80/d2340_80/d2340_80_00115.png,3,5639,0,1,0
hsf_4/f2340_80/d2340_80/d2340_80_00126.png,4,5655,1,0,0
hsf_4/f2340_80/d2340_80/d2340_80_00024.png,2,5683,0,0,2
hsf_4/f2340_80/d2340_80/d2340_80_00091.png,3,5691,8,10,10
hsf_4/f2340_80/d2340_80/d2340_80_00031.png,3,5692,0,1,0
hsf_4/f2340_80/d2340_80/d2340_80_00029.png,0,5702,0,0,2
hsf_4/f2340_80/d2340_80/d2340_80_00026.png,3,5731,0,1,0
hsf_4/f2340_80/d2340_80/d2340_80_00041.png,9,5732,1,7,10
hsf_4/f2340_80/d2340_80/d2340_80_00094.png,4,5747,2,4,4
hsf_4/f2543_98/d2543_98/d2543_98_00028.png,6,5765,1,0,0
hsf_4/f2543_98/d2543_98/d2543_98_00067.png,8,5766,9,10,10
hsf_4/f2543_98/d2543_98/d2543_98_00065.png,6,5771,0,1,3
hsf_4/f2543_98/d2543_98/d2543_98_00075.png,8,5788,3,1,0
hsf_4/f2543_98/d2543_98/d2543_98_00101.png,2,5800,3,7,6
hsf_4/f2543_98/d2543_98/d2543_98_00113.png,3,5816,0,1,1
hsf_4/f2543_98/d2543_98/d2543_98_00073.png,4,5849,6,10,10
hsf_4/f2543_98/d2543_98/d2543_98_00082.png,7,5867,1,0,0
hsf_4/f2559_95/d2559_95/d2559_95_00050.png,1,5877,1,7,9
hsf_4/f2559_95/d2559_95/d2559_95_00013.png,4,5878,1,9,10
hsf_4/f2559_95/d2559_95/d2559_95_00019.png,6,5881,1,10,10
hsf_4/f2559_95/d2559_95/d2559_95_00034.png,9,5887,5,7,5
hsf_4/f2559_95/d2559_95/d2559_95_00063.png,0,5902,1,2,0
hsf_4/f2559_95/d2559_95/d2559_95_00020.png,0,5909,5,3,4
hsf_4/f2559_95/d2559_95/d2559_95_00003.png,4,5912,9,4,4
hsf_4/f2559_95/d2559_95/d2559_95_00015.png,1,5913,3,10,10
hsf_4/f2559_95/d2559_95/d2559_95_00081.png,0,5915,0,1,2
hsf_4/f2559_95/d2559_95/d2559_95_00008.png,2,5917,1,0,0
hsf_4/f2559_95/d2559_95/d2559_95_00056.png,8,5919,0,1,2
hsf_4/f2559_95/d2559_95/d2559_95_00005.png,3,5922,4,8,10
hsf_4/f2559_95/d2559_95/d2559_95_00030.png,3,5928,0,1,0
hsf_4/f2559_95/d2559_95/d2559_95_00070.png,9,5937,0,0,2
hsf_4/f2559_95/d2559_95/d2559_95_00018.png,5,5943,5,3,5
hsf_4/f2559_95/d2559_95/d2559_95_00049.png,6,5946,4,10,10
hsf_4/f2559_95/d2559_95/d2559_95_00059.png,8,5951,1,0,0
hsf_4/f2559_95/d2559_95/d2559_95_00080.png,9,5953,1,0,0
hsf_4/f2559_95/d2559_95/d2559_95_00009.png,1,5954,2,2,5
hsf_4/f2559_95/d2559_95/d2559_95_00058.png,9,5956,0,1,1
hsf_4/f2559_95/d2559_95/d2559_95_00012.png,2,5958,6,1,1
hsf_4/f2506_77/d2506_77/d2506_77_00075.png,5,5967,3,3,9
hsf_4/f2506_77/d2506_77/d2506_77_00107.png,3,5968,5,10,10
hsf_4/f2506_77/d2506_77/d2506_77_00050.png,5,5978,0,1,3
hsf_4/f2506_77/d2506_77/d2506_77_00098.png,9,5982,0,1,0
hsf_4/f2506_77/d2506_77/d2506_77_00057.png,5,6017,3,6,6
hsf_4/f2506_77/d2506_77/d2506_77_00074.png,9,6020,0,1,1
hsf_4/f2506_77/d2506_77/d2506_77_00077.png,5,6044,4,4,10
hsf_4/f2506_77/d2506_77/d2506_77_00043.png,5,6045,4,8,7
hsf_4/f2506_77/d2506_77/d2506_77_00106.png,3,6046,3,9,10
hsf_4/f2506_77/d2506_77/d2506_77_00036.png,1,6050,0,1,1
hsf_4/f2506_77/d2506_77/d2506_77_00044.png,8,6056,1,8,10
hsf_4/f2506_77/d2506_77/d2506_77_00002.png,9,6059,0,1,0
hsf_4/f2506_77/d2506_77/d2506_77_00038.png,5,6064,2,1,2
hsf_4/f2506_77/d2506_77/d2506_77_00102.png,8,6067,3,10,10
hsf_4/f2448_94/d2448_94/d2448_94_00014.png,3,6092,0,7,8
hsf_4/f2448_94/d2448_94/d2448_94_00065.png,9,6112,4,7,9
hsf_4/f2448_94/d2448_94/d2448_94_00057.png,8,6181,2,5,9
hsf_4/f2448_94/d2448_94/d2448_94_00098.png,7,6188,7,10,10
hsf_4/f2483_64/d2483_64/d2483_64_00115.png,5,6202,0,1,0
hsf_4/f2483_64/d2483_64/d2483_64_00064.png,8,6205,6,7,7
hsf_4/f2483_64/d2483_64/d2483_64_00116.png,5,6209,0,2,6
hsf_4/f2483_64/d2483_64/d2483_64_00023.png,2,6216,1,2,3
hsf_4/f2483_64/d2483_64/d2483_64_00096.png,5,6217,0,1,3
hsf_4/f2483_64/d2483_64/d2483_64_00053.png,5,6233,0,0,4
hsf_4/f2483_64/d2483_64/d2483_64_00061.png,3,6236,0,1,0
hsf_4/f2483_64/d2483_64/d2483_64_00039.png,2,6255,1,5,7
hsf_4/f2483_64/d2483_64/d2483_64_00075.png,5,6311,0,1,0
hsf_4/f2530_91/d2530_91/d2530_91_00032.png,2,6337,9,10,10
hsf_4/f2530_91/d2530_91/d2530_91_00112.png,5,6347,2,1,0
hsf_4/f2530_91/d2530_91/d2530_91_00004.png,5,6400,0,0,1
hsf_4/f2354_87/d2354_87/d2354_87_00039.png,7,6446,9,10,10
hsf_4/f2354_87/d2354_87/d2354_87_00102.png,0,6448,2,0,0
hsf_4/f2354_87/d2354_87/d2354_87_00093.png,7,6461,8,10,10
hsf_4/f2354_87/d2354_87/d2354_87_00025.png,0,6468,0,1,0
hsf_4/f2354_87/d2354_87/d2354_87_00020.png,7,6501,1,8,10
hsf_4/f2354_87/d2354_87/d2354_87_00101.png,8,6525,9,10,10
hsf_4/f2354_87/d2354_87/d2354_87_00021.png,5,6528,0,2,6
hsf_4/f2354_87/d2354_87/d2354_87_00037.png,5,6538,4,0,0
hsf_4/f2354_87/d2354_87/d2354_87_00014.png,8,6567,0,0,2
hsf_4/f2358_71/d2358_71/d2358_71_00061.png,4,6619,1,1,0
hsf_4/f2358_71/d2358_71/d2358_71_00096.png,4,6621,1,0,0
hsf_4/f2358_71/d2358_71/d2358_71_00051.png,4,6630,1,0,0
hsf_4/f2358_71/d2358_71/d2358_71_00033.png,4,6651,4,2,0
hsf_4/f2358_71/d2358_71/d2358_71_00069.png,0,6658,7,10,10
hsf_4/f2343_83/d2343_83/d2343_83_00018.png,7,6708,1,0,0
hsf_4/f2343_83/d2343_83/d2343_83_00082.png,9,6767,0,1,0
hsf_4/f2343_83/d2343_83/d2343_83_00097.png,5,6818,1,0,0
hsf_4/f2324_84/d2324_84/d2324_84_00092.png,6,6839,6,10,10
hsf_4/f2324_84/d2324_84/d2324_84_00042.png,6,6841,0,1,0
hsf_4/f2324_84/d2324_84/d2324_84_00096.png,6,6859,0,0,5
hsf_4/f2324_84/d2324_84/d2324_84_00023.png,5,6864,1,5,4
hsf_4/f2324_84/d2324_84/d2324_84_00004.png,9,6883,1,0,0
hsf_4/f2324_84/d2324_84/d2324_84_00057.png,6,6908,2,6,10
hsf_4/f2324_84/d2324_84/d2324_84_00104.png,6,6911,1,6,9
hsf_4/f2381_54/d2381_54/d2381_54_00020.png,2,6951,8,10,10
hsf_4/f2381_54/d2381_54/d2381_54_00029.png,0,6954,6,1,2
hsf_4/f2381_54/d2381_54/d2381_54_00010.png,1,6959,1,5,9
hsf_4/f2381_54/d2381_54/d2381_54_00100.png,0,6962,1,0,0
hsf_4/f2381_54/d2381_54/d2381_54_00033.png,2,6970,0,4,9
hsf_4/f2381_54/d2381_54/d2381_54_00104.png,1,6972,0,1,3
hsf_4/f2381_54/d2381_54/d2381_54_00098.png,9,6986,2,2,2
hsf_4/f2381_54/d2381_54/d2381_54_00082.png,8,6987,1,3,6
hsf_4/f2381_54/d2381_54/d2381_54_00061.png,5,6996,1,0,0
hsf_4/f2381_54/d2381_54/d2381_54_00084.png,7,6999,7,10,10
hsf_4/f2381_54/d2381_54/d2381_54_00087.png,2,7016,3,9,10
hsf_4/f2381_54/d2381_54/d2381_54_00096.png,9,7020,1,0,0
hsf_4/f2381_54/d2381_54/d2381_54_00095.png,5,7029,9,10,10
hsf_4/f2381_54/d2381_54/d2381_54_00105.png,1,7036,1,0,0
hsf_4/f2381_54/d2381_54/d2381_54_00017.png,7,7044,3,8,10
hsf_4/f2381_54/d2381_54/d2381_54_00044.png,7,7046,6,10,10
hsf_4/f2381_54/d2381_54/d2381_54_00060.png,7,7050,2,6,10
hsf_4/f2222_84/d2222_84/d2222_84_00111.png,9,7059,3,0,0
hsf_4/f2222_84/d2222_84/d2222_84_00089.png,5,7070,1,0,0
hsf_4/f2222_84/d2222_84/d2222_84_00048.png,7,7091,1,0,0
hsf_4/f2222_84/d2222_84/d2222_84_00076.png,9,7093,2,1,0
hsf_4/f2222_84/d2222_84/d2222_84_00098.png,8,7095,0,1,1
hsf_4/f2222_84/d2222_84/d2222_84_00023.png,6,7134,3,0,0
hsf_4/f2222_84/d2222_84/d2222_84_00012.png,1,7143,0,0,1
hsf_4/f2222_84/d2222_84/d2222_84_00095.png,8,7157,2,2,2
hsf_4/f2558_96/d2558_96/d2558_96_00013.png,5,7193,0,1,0
hsf_4/f2558_96/d2558_96/d2558_96_00036.png,8,7207,2,2,3
hsf_4/f2558_96/d2558_96/d2558_96_00014.png,3,7222,2,6,10
hsf_4/f2558_96/d2558_96/d2558_96_00011.png,5,7236,1,0,0
hsf_4/f2386_82/d2386_82/d2386_82_00111.png,2,7275,0,2,5
hsf_4/f2386_82/d2386_82/d2386_82_00105.png,9,7284,2,9,10
hsf_4/f2386_82/d2386_82/d2386_82_00017.png,7,7285,7,10,10
hsf_4/f2386_82/d2386_82/d2386_82_00092.png,7,7288,4,9,9
hsf_4/f2386_82/d2386_82/d2386_82_00024.png,2,7290,2,0,0
hsf_4/f2386_82/d2386_82/d2386_82_00018.png,2,7301,9,10,10
hsf_4/f2386_82/d2386_82/d2386_82_00121.png,9,7306,1,0,0
hsf_4/f2386_82/d2386_82/d2386_82_00031.png,7,7310,0,1,2
hsf_4/f2386_82/d2386_82/d2386_82_00102.png,9,7314,5,10,10
hsf_4/f2386_82/d2386_82/d2386_82_00047.png,7,7315,3,1,3
hsf_4/f2386_82/d2386_82/d2386_82_00007.png,0,7317,1,0,3
hsf_4/f2386_82/d2386_82/d2386_82_00104.png,3,7323,0,0,1
hsf_4/f2386_82/d2386_82/d2386_82_00078.png,7,7329,4,8,10
hsf_4/f2386_82/d2386_82/d2386_82_00101.png,7,7336,4,8,8
hsf_4/f2386_82/d2386_82/d2386_82_00021.png,9,7367,3,0,0
hsf_4/f2386_82/d2386_82/d2386_82_00085.png,2,7369,0,1,0
hsf_4/f2386_82/d2386_82/d2386_82_00026.png,7,7373,9,10,10
hsf_4/f2386_82/d2386_82/d2386_82_00036.png,7,7374,2,7,10
hsf_4/f2386_82/d2386_82/d2386_82_00015.png,3,7379,1,1,1
hsf_4/f2386_82/d2386_82/d2386_82_00116.png,9,7382,4,10,10
hsf_4/f2386_82/d2386_82/d2386_82_00042.png,2,7384,0,2,0
hsf_4/f2386_82/d2386_82/d2386_82_00025.png,4,7385,3,2,2
hsf_4/f2386_82/d2386_82/d2386_82_00098.png,3,7386,0,1,1
hsf_4/f2547_96/d2547_96/d2547_96_00108.png,8,7426,0,1,0
hsf_4/f2547_96/d2547_96/d2547_96_00091.png,8,7432,0,1,2
hsf_4/f2547_96/d2547_96/d2547_96_00054.png,9,7437,8,10,10
hsf_4/f2547_96/d2547_96/d2547_96_00114.png,3,7447,0,1,0
hsf_4/f2547_96/d2547_96/d2547_96_00084.png,0,7448,2,0,0
hsf_4/f2547_96/d2547_96/d2547_96_00118.png,4,7463,3,0,1
hsf_4/f2547_96/d2547_96/d2547_96_00013.png,8,7468,0,1,1
hsf_4/f2547_96/d2547_96/d2547_96_00117.png,9,7479,0,0,1
